Open,High,Low,Close,Volume,Date,WM2NS
1334.422,1338.826,1325.002,1332.78,2102634445,23/05/2011,8998.5
1320.0975,1328.1775,1316.4425,1323.385,1991659723,30/05/2011,9017.1
1320.81,1324.326,1306.608,1311.804,2195612222,06/06/2011,9094.4
1282.096,1288.688,1275.142,1279.262,2125371111,13/06/2011,9095.1
1273.14,1282.944,1265.43,1274.158,2199794445,20/06/2011,9105.3
1282.392,1290.334,1272.566,1282.942,2211381111,27/06/2011,9117.1
1301.335,1317.2475,1300.72,1316.0975,2225898611,04/07/2011,9251.5
1342.494,1346.802,1330.994,1338.722,2092170000,11/07/2011,9246
1315.322,1323.834,1307.546,1312.362,2334162222,18/07/2011,9244.6
1329.9,1339.198,1324.882,1335.764,2218796667,25/07/2011,9211.2
1313.37,1319.656,1297.966,1303.344,2496274444,01/08/2011,9387.6
1239.96,1244.916,1195.1,1206.66,2665500000,08/08/2011,9460.5
1153.006,1184.894,1138.09,1169.846,2331445556,15/08/2011,9480.6
1170.15,1180.468,1147.812,1154.93,2588730000,22/08/2011,9458.9
1159.994,1184.62,1149.99,1177.22,2815587778,29/08/2011,9437.3
1211.445,1221,1194.8825,1202.55,2642022222,05/09/2011,9521.1
1175.334,1184.976,1154.752,1173.252,2640567778,12/09/2011,9523.1
1189.91,1204.59,1180.486,1198.152,2627880000,19/09/2011,9497.9
1167.682,1179.43,1146.83,1159.558,2905562222,26/09/2011,9448.5
1156.318,1171.072,1136.782,1143.498,2856546667,03/10/2011,9538.8
1137.748,1160.61,1126.762,1156.66,2372311111,10/10/2011,9559.5
1205.574,1215.206,1195.654,1206.378,2514835556,17/10/2011,9596.6
1217.648,1235.57,1209.848,1228.618,2649666667,24/10/2011,9498.6
1259.336,1273.034,1244.398,1258.806,2729112222,31/10/2011,9528.6
1244.58,1255.842,1229.904,1246.336,2429511111,07/11/2011,9636.7
1253.972,1265.956,1239.226,1252.07,2128983333,14/11/2011,9657.6
1235.576,1240.144,1216.792,1223.896,2239826667,21/11/2011,9620.6
1175.135,1188.575,1165.1925,1175.2625,1846611111,28/11/2011,9616.6
1225.31,1245.736,1223.186,1237.618,2433956667,05/12/2011,9686
1253.146,1261.452,1238.206,1249.098,2180480000,12/12/2011,9717.5
1222.102,1231.36,1211.718,1215.662,2359535556,19/12/2011,9719.5
1236.1725,1252.1375,1233.2375,1251.0875,1769540278,26/12/2011,9714.2
1260.7425,1265.72,1254.5375,1258.9225,1254243056,02/01/2012,9826.7
1274.39,1282.046,1268.022,1278.786,2097852222,09/01/2012,9823.8
1290.0225,1295.475,1282.3825,1292.2875,2208658333,16/01/2012,9805.5
1304.344,1312.852,1301.668,1309.518,2250674444,23/01/2012,9710.7
1318.21,1322.79,1307.904,1317.696,2254770000,30/01/2012,9677.5
1324.15,1334.164,1320.888,1330.254,2316564444,06/02/2012,9764.7
1347.122,1351.824,1340.582,1348.674,2171633333,13/02/2012,9792
1350.6225,1357.3975,1345.0225,1353.25,2193941667,20/02/2012,9791.6
1361.904,1367.112,1356.86,1363.332,2041067778,27/02/2012,9777
1369.868,1374.284,1364.246,1369.182,2077077778,05/03/2012,9887.8
1359.284,1367,1353.746,1360.772,2003982222,12/03/2012,9908.9
1393.752,1403.612,1391.714,1401.35,2472991111,19/03/2012,9904.2
1401.578,1407.198,1394.206,1402.962,2006595556,26/03/2012,9866.8
1409.248,1414.292,1401.318,1409.77,2054148889,02/04/2012,9959.8
1407.0775,1407.785,1392.4675,1398.155,2018486111,09/04/2012,10025.3
1373.562,1382.624,1364.072,1370.94,2133221111,16/04/2012,10026.5
1380.184,1387.986,1371.782,1379.662,2065282222,23/04/2012,9888.5
1386.634,1395.786,1383.504,1392.782,2096674444,30/04/2012,9837
1393.196,1397.862,1382.052,1387.676,2127916667,07/05/2012,9906.3
1359.396,1363.272,1346.192,1353.606,2203932222,14/05/2012,9904.2
1318.948,1328.342,1309.154,1314.306,2373106667,21/05/2012,9877.1
1317.91,1324.385,1307.825,1318.4975,2089213889,28/05/2012,9845.2
1310.28,1315.668,1294.51,1302.458,2246095555,04/06/2012,9939.2
1304.058,1318.626,1297.59,1310.042,2107161111,11/06/2012,9987.3
1323.982,1335.362,1318.984,1331.156,2033127778,18/06/2012,9986.5
1343.824,1351.204,1330.176,1337.584,2264314445,25/06/2012,9890
1331.754,1343.736,1326.024,1341.71,2062372222,02/07/2012,9990.2
1365.305,1367.655,1355.3075,1362.185,1501098611,09/07/2012,10042.6
1345.392,1352.558,1335.65,1345.62,1847442222,16/07/2012,10035.9
1365.824,1371.972,1354.998,1365.228,2099430000,23/07/2012,9958.1
1354.606,1367.914,1348.066,1361.498,2183425556,30/07/2012,9973.9
1379.242,1388.222,1372.732,1380.972,2147716667,06/08/2012,10068.3
1401.28,1405.816,1396.466,1403.27,1699095556,13/08/2012,10089.3
1409.502,1414.408,1406.674,1412.252,1598895556,20/08/2012,10062.9
1411.566,1417.184,1405.058,1410.062,1602796666,27/08/2012,10033.3
1407.4775,1412.6875,1402.0325,1406.4625,1481783334,03/09/2012,10131.5
1417.052,1425.38,1412.396,1421.5,1942620000,10/09/2012,10177.9
1444.948,1456.162,1443.016,1451.414,2253533333,17/09/2012,10198.5
1460.368,1463.128,1455.112,1459.534,2006006667,24/09/2012,10095.5
1443.986,1451.862,1436.396,1441.444,1941102222,01/10/2012,10196.6
1452.89,1460.17,1448.414,1454.99,1774550000,08/10/2012,10241.3
1438.358,1444.412,1431.482,1435.12,1859164444,15/10/2012,10273.4
1449.204,1454.906,1439.64,1448.036,2021723333,22/10/2012,10209.7
1417.4125,1422.9975,1405.77,1411.6925,1912665278,29/10/2012,10220.2
1416.2,1425.32,1409.7975,1417.8025,1966738889,05/11/2012,10373.4
1399.494,1407.828,1386.626,1392.062,1961985556,12/11/2012,10341.1
1364.664,1375.696,1355.034,1366.024,2101626667,19/11/2012,10338.9
1393.6975,1399.8325,1388.035,1398.57,1434468056,26/11/2012,10311.4
1409.462,1416.322,1402.518,1410.092,1897722222,03/12/2012,10410.9
1411.592,1416.926,1406.87,1413.378,1872880000,10/12/2012,10462.2
1421.572,1430.868,1417.346,1423.942,1930557778,17/12/2012,10526.9
1437.378,1442.654,1429.266,1436.62,2037415556,24/12/2012,10549.5
1416.755,1424.265,1404.48,1416.6375,1492530556,31/12/2012,10615.7
1453.6125,1465.5775,1449.3325,1462.5375,2050220833,07/01/2013,10630.2
1464.846,1468.744,1460.616,1466.604,1966832222,14/01/2013,10562.3
1474.145,1479.6025,1469.95,1477.9725,1947483333,21/01/2013,10475
1494.226,1499.49,1490.334,1497.066,1965246667,28/01/2013,10398.2
1504.252,1510.212,1497.618,1503.358,2100294444,04/02/2013,10464.8
1509.288,1515.402,1504.382,1513.548,1834973333,11/02/2013,10486.9
1519.5375,1523.59,1514.925,1520.2325,1999791667,18/02/2013,10480.5
1516.14,1523.062,1503.752,1509.752,2188272222,25/02/2013,10448.6
1506.732,1517.934,1501.624,1514.202,2061054445,04/03/2013,10572.1
1540.372,1548.65,1539.014,1546.582,1962847778,11/03/2013,10599.3
1557.426,1560.16,1550.376,1556.606,2016490000,18/03/2013,10627.2
1552.388,1560.034,1544.516,1552.286,1835013334,25/03/2013,10581.9
1561.87,1567.2175,1555.785,1564.495,1644586111,01/04/2013,10720.4
1559.87,1566.156,1550.524,1560.054,1902885556,08/04/2013,10719.5
1580.318,1588.49,1569.59,1578.184,1996277778,15/04/2013,10740.2
1555.164,1565.148,1543.934,1557.188,2038395556,22/04/2013,10629.3
1577.542,1587.53,1575.426,1583.716,1906865555,29/04/2013,10531.7
1597.18,1606.39,1592.472,1601.956,1923165555,06/05/2013,10593.3
1626.996,1632.704,1622.576,1630.558,1813194445,13/05/2013,10598.1
1651.822,1662.682,1649,1658.67,1927127778,20/05/2013,10570.9
1658.47,1666.8475,1645.985,1656.155,2024745834,27/05/2013,10539.1
1648.436,1658.42,1638.95,1646.798,2066092222,03/06/2013,10634
1629.802,1638.298,1618.694,1629.806,1909365556,10/06/2013,10667.6
1629.378,1640.878,1619.242,1628.156,1788151111,17/06/2013,10673.5
1618.722,1623.844,1598.206,1606.89,2450647778,24/06/2013,10560.2
1599.426,1612.648,1597.328,1605.146,2085103334,01/07/2013,10670.7
1619.655,1629.995,1615.0625,1625.46,1587765278,08/07/2013,10706.1
1661.342,1670.686,1659.636,1668.53,1697220000,15/07/2013,10702.3
1684.444,1690.26,1681.11,1686.832,1752136667,22/07/2013,10660.8
1691.106,1694.174,1682.332,1689.112,1706454444,29/07/2013,10647.7
1695.842,1703.676,1692.202,1699.074,1845446667,05/08/2013,10749.7
1695.782,1698.436,1687.19,1693.33,1685547778,12/08/2013,10749.4
1676.122,1678.944,1664.898,1668.552,1716628889,19/08/2013,10727.8
1653.342,1661.964,1648.274,1654.478,1497452222,26/08/2013,10697.4
1638.795,1645.0525,1628.8625,1634.145,1564590278,02/09/2013,10775.1
1648.848,1660.694,1644.272,1654.962,1803058889,09/09/2013,10815.8
1684.42,1691.374,1681.938,1688.426,1749983333,16/09/2013,10821.5
1712.938,1720.298,1704.854,1712.874,2078345555,23/09/2013,10757.9
1695.49,1699.194,1688.398,1692.432,1721324444,30/09/2013,10827.1
1686.52,1692.372,1676.96,1686.83,1691744444,07/10/2013,10902.6
1677.008,1689.258,1668.606,1683.55,1781624445,14/10/2013,10955.6
1722.35,1731.976,1717.39,1728.382,1887234444,21/10/2013,10976.2
1752.332,1758.07,1748.52,1755,1965993333,28/10/2013,10896.8
1764.108,1770.058,1758.03,1764.274,1954354444,04/11/2013,10977.7
1763.948,1771.906,1756.368,1764.622,1928134444,11/11/2013,10960.9
1781.222,1789.172,1776.362,1786.004,1790101111,18/11/2013,10983
1793.488,1800.268,1788.15,1794.466,1738211111,25/11/2013,10941.3
1805.3975,1810.065,1801.53,1804.1725,1490894444,02/12/2013,11029.4
1796.128,1802.056,1788.978,1797.29,1855847778,09/12/2013,11073.3
1789.506,1793.524,1780.81,1784.44,1796332222,16/12/2013,11098
1802.048,1812.446,1795.912,1809.512,2116027778,23/12/2013,11116.8
1836.855,1840.88,1835.39,1839.4525,1060650000,30/12/2013,11128.3
1838.4975,1842.675,1830.7525,1834.62,1592022222,06/01/2014,11179
1837.386,1841.99,1827.688,1835.014,1963566667,13/01/2014,11131.1
1838.525,1846.0325,1834.3525,1842.9625,1978958334,20/01/2014,11100.9
1829.208,1832.282,1811.298,1817.794,2199171111,27/01/2014,11033.2
1784.776,1792.3,1767.806,1777.074,2192787778,03/02/2014,11089.1
1764.48,1777.31,1760.514,1775.426,2107362222,10/02/2014,11138.3
1815.9625,1830.4975,1812.7975,1826.8675,1865280556,17/02/2014,11187
1837.004,1847.6,1831.792,1838.63,1989563333,24/02/2014,11135.6
1850.23,1857.138,1840.818,1849.95,2013935556,03/03/2014,11207.4
1870.768,1879.228,1866.424,1875.992,1900588889,10/03/2014,11261.1
1860.27,1867.974,1848.5,1856.426,1831133333,17/03/2014,11299.7
1866.692,1875.74,1855.41,1865.798,2025183333,24/03/2014,11257.6
1857.582,1869.03,1851.972,1859.436,1849406667,31/03/2014,11304.2
1881.234,1886.826,1869.028,1875.064,1878748889,07/04/2014,11381.4
1843.846,1853.834,1830.18,1840.704,1960431111,14/04/2014,11405.1
1851.245,1861.9625,1845.55,1860.5075,1788256945,21/04/2014,11344.5
1875.316,1880.686,1865.406,1873.276,1860076667,28/04/2014,11220.6
1879.404,1886.246,1873.356,1882.352,1859675556,05/05/2014,11274.3
1876.982,1885.458,1868.922,1879.338,1820487778,12/05/2014,11275.3
1885.978,1890.348,1876.286,1883.954,1680920000,19/05/2014,11268
1884.9325,1892.8175,1880.0475,1888.47,1519572222,26/05/2014,11240.7
1913.716,1919.336,1910.35,1918.052,1596558889,02/06/2014,11335.3
1933.206,1940.086,1929.978,1938.658,1605650000,09/06/2014,11353.6
1941.74,1944.406,1933.82,1939.746,1553091111,16/06/2014,11370
1952.15,1957.79,1948.632,1956.786,1782500000,23/06/2014,11279.8
1957.696,1962.92,1950.184,1957.584,1811465556,30/06/2014,11332.9
1973.8625,1981.265,1971.4075,1977.7575,1488759722,07/07/2014,11415.5
1968.756,1973.78,1961.382,1969.178,1639607778,14/07/2014,11412.4
1974.386,1981.02,1964.638,1972.964,1757621111,21/07/2014,11382.9
1982.378,1986.596,1977.112,1983.154,1600667778,28/07/2014,11353.4
1954.96,1961.832,1940.122,1946.966,1965236667,04/08/2014,11450.8
1924.088,1934.084,1914.488,1923.706,1768817778,11/08/2014,11420.8
1947.194,1955.864,1942.232,1952.49,1511191111,18/08/2014,11431.7
1984.87,1992.278,1982.746,1989.36,1378961111,25/08/2014,11373.5
1998.75,2002.2775,1994.99,2000.0625,1296920833,01/09/2014,11432.4
2002.896,2008.29,1994.246,2001.98,1589973333,08/09/2014,11485.7
1992.954,1995.848,1982.454,1990.25,1635561111,15/09/2014,11506
2001.224,2010.74,1994.604,2003.32,1981662222,22/09/2014,11427.3
1983.724,1992.034,1971.53,1981.542,1765570000,29/09/2014,11441.2
1962.722,1971.592,1948.652,1959.468,2119043333,06/10/2014,11547.1
1939.374,1949.894,1913.574,1922.614,2375211111,13/10/2014,11547.5
1871.554,1890.418,1854.936,1878.744,2643254445,20/10/2014,11560.2
1939.25,1956.724,1932.974,1949.084,2017278889,27/10/2014,11516.3
1989.266,2003.7,1984.562,1999.572,2091943333,03/11/2014,11565.7
2023.76,2028.864,2017.306,2027.412,2042426667,10/11/2014,11612.1
2038.638,2042.616,2033.466,2039.68,1782251111,17/11/2014,11633.7
2052.208,2060.738,2048.832,2057.236,1886645556,24/11/2014,11571.1
2069.5175,2072.26,2061.5,2065.215,1778034722,01/12/2014,11659.8
2068.496,2075.528,2061.568,2069.696,1992031111,08/12/2014,11715.7
2035.744,2045.186,2014.188,2022.65,2280242222,15/12/2014,11755.5
2021.956,2050.296,2019.124,2039.21,2715497778,22/12/2014,11774.6
2084.165,2090.135,2082.92,2085.8475,1201183333,29/12/2014,11789.7
2070.985,2075.2175,2050.2125,2054.5075,1604745833,05/01/2015,11820.4
2033.578,2047.534,2017.902,2032.744,2113355556,12/01/2015,11797.6
2013.995,2029.285,1994.07,2011.5975,2335987500,19/01/2015,11752.4
2037.73,2050.49,2026.884,2045.346,2098864444,26/01/2015,11677.4
2019.734,2031.994,1996.972,2013.76,2233495556,02/02/2015,11778.6
2046.154,2059.43,2038.946,2051.254,2262480000,09/02/2015,11811.8
2069.1725,2082.475,2065.8225,2080.6475,2025348611,16/02/2015,11854.8
2100.472,2104.864,2092.236,2103.486,1817127778,23/02/2015,11840.5
2110.884,2116.34,2105.554,2112.394,1875304445,02/03/2015,11918.4
2099.036,2102.426,2085.49,2091.608,1887677778,09/03/2015,11946.9
2056.368,2067.72,2044.294,2056.988,1919498889,16/03/2015,11979
2090.086,2102.982,2081.322,2095.114,2164150000,23/03/2015,11923.4
2075.374,2084.802,2063.024,2071.192,1794207778,30/03/2015,11960.9
2069.145,2077.71,2057.315,2068.79,1849826389,06/04/2015,12113.2
2086.512,2096.014,2081.506,2088.78,1729757778,13/04/2015,12091.5
2096.55,2105.67,2087.512,2097.808,1930767778,20/04/2015,12034.3
2108.078,2117.39,2101.692,2108.958,1893676667,27/04/2015,11852.8
2104.794,2112.914,2093.5,2105.98,2066876667,04/05/2015,11898
2098.308,2108.382,2085.618,2095.808,1961656667,11/05/2015,11904.9
2109.258,2118.474,2103.772,2114.126,1746643333,18/05/2015,11919.2
2128.2875,2133.5425,2124.025,2127.64,1661698611,25/05/2015,11873.4
2116.408,2122.728,2104.92,2113.518,1821060000,01/06/2015,11932.7
2104.166,2109.28,2093.352,2098.324,1723357778,08/06/2015,11969.8
2093.04,2101.582,2084.664,2094.55,1706496667,15/06/2015,11985.5
2103.36,2116.47,2098.898,2110.162,1904703333,22/06/2015,11930
2111.604,2115.344,2096.454,2098.844,2012523333,29/06/2015,11947.4
2070.0425,2080.1825,2063.185,2071.5175,1984541667,06/07/2015,12080.6
2065.936,2083.532,2054.236,2071.11,1964005556,13/07/2015,12035.2
2114.586,2122.454,2110.952,2119.112,1788847778,20/07/2015,11998.6
2108.07,2109.614,2092.928,2096.56,2057484445,27/07/2015,11949.6
2097.664,2107.324,2089.504,2102.466,2099351111,03/08/2015,12034.7
2091.458,2101.29,2081.658,2091.694,2097637778,10/08/2015,12063.6
2088.56,2095.994,2073.35,2089.498,1873621111,17/08/2015,12096.8
2054.704,2055.096,2007.66,2015.272,2446256667,24/08/2015,12041.3
1937.278,1972.188,1924.754,1951.366,2599153333,31/08/2015,12076.4
1946.29,1960.4425,1918.88,1933.765,2055869444,07/09/2015,12161.1
1950.97,1969.69,1937.966,1955.564,1893986667,14/09/2015,12187.3
1975.79,1994.122,1965.642,1977.72,2260546667,21/09/2015,12133.7
1940.91,1946.03,1914.284,1925.37,2126538889,28/09/2015,12074
1912.958,1937.55,1901.556,1933.27,2372680000,05/10/2015,12171.1
1998.472,2009.244,1990.824,2004.306,2156462222,12/10/2015,12160.6
2014.246,2024.808,2006.35,2017.712,1963950000,19/10/2015,12167.4
2044.35,2057.434,2038.086,2049.71,2098266667,26/10/2015,12132.9
2078.868,2090.752,2072.936,2085.812,2326683333,02/11/2015,12249.4
2102.014,2107.664,2087.376,2097.962,2294910000,09/11/2015,12291.9
2059.922,2068.152,2046.366,2055.784,2172245556,16/11/2015,12323.5
2072.318,2086.282,2068.172,2078.204,2166603333,23/11/2015,12270.8
2088.3725,2093.555,2080.2825,2087.1325,1733297222,30/11/2015,12304.6
2081.402,2095.38,2064.082,2080.104,2247553333,07/12/2015,12369.4
2048.626,2058.404,2027.316,2039.55,2354163333,14/12/2015,12406.6
2039.378,2054.134,2024.18,2037.014,2639970000,21/12/2015,12461.7
2046.66,2058.15,2041.405,2055.1875,1515183334,28/12/2015,12453
2059.1675,2064.91,2038.9525,2049.58,1648561111,04/01/2016,12486.2
1976.58,1983.004,1948.322,1959.152,2488011111,11/01/2016,12541.3
1919.1325,1937.215,1884.38,1907.7825,2872758333,18/01/2016,12497.2
1881.996,1896.52,1855.848,1878.726,2858485555,25/01/2016,12412
1899.494,1922.824,1887.888,1911.912,2625010000,01/02/2016,12454.7
1908.064,1913.388,1874.23,1892.9,2821762222,08/02/2016,12467.4
1846.49,1865.4075,1832.19,1849.4825,2757237500,15/02/2016,12533.9
1907.798,1924.386,1902.388,1920.702,2468473333,22/02/2016,12520.9
1938.778,1949.504,1922.688,1936.61,2362533333,29/02/2016,12549.1
1977.882,1994.76,1971.882,1991.99,2842907778,07/03/2016,12647.2
1996.654,2008.318,1986.656,1999.984,2291447778,14/03/2016,12671
2029.09,2040.094,2024.346,2036.984,2447502222,21/03/2016,12673.3
2041.89,2045.965,2032.47,2039.875,1843719445,28/03/2016,12723.6
2057.52,2069.026,2050.118,2063.522,2040402222,04/04/2016,12814.2
2053.368,2063.28,2040.604,2048.666,2070482222,11/04/2016,12828.9
2070.892,2082.79,2066.75,2080.398,2135085555,18/04/2016,12839.9
2096.104,2100.514,2087.048,2094.81,2151924445,25/04/2016,12683.1
2082.418,2090.666,2071.624,2081.878,2279218889,02/05/2016,12699.2
2059.15,2063.916,2047.994,2056.19,2202827778,09/05/2016,12719.6
2064.424,2076.164,2053.976,2065.246,2031756667,16/05/2016,12735.6
2049.548,2056.888,2038.072,2047.048,2068908889,23/05/2016,12689
2078.27,2091.94,2077.18,2088.94,1916200000,30/05/2016,12676.4
2099.336,2105.428,2089.708,2102.016,2082455556,06/06/2016,12789.9
2107.972,2113.02,2099.808,2104.372,1921572222,13/06/2016,12829.4
2074.878,2085.086,2064.538,2075.856,2150315556,20/06/2016,12797.6
2080.6,2088.39,2056.886,2065.124,2525294444,27/06/2016,12727.5
2055.4675,2079.2175,2054.315,2077.1675,2320730556,04/07/2016,12857.6
2103.718,2115.944,2096.592,2110.648,2003683333,11/07/2016,12856.3
2155.672,2163.648,2151.802,2159.39,1910851111,18/07/2016,12858.5
2168.596,2172.728,2161.768,2169.096,1744402222,25/07/2016,12793.1
2169.362,2175.35,2161.738,2170.052,2071880000,01/08/2016,12885.4
2168.562,2174.098,2161.17,2169.766,2037233333,08/08/2016,12959
2182.568,2187.922,2178.816,2183.444,1787955556,15/08/2016,12963.8
2182.36,2185.3,2175.638,2182.78,1749803333,22/08/2016,12935
2178.296,2186.1,2171.674,2176.846,1684022222,29/08/2016,12916.5
2175.4575,2178.6225,2165.61,2174.4775,1841170833,05/09/2016,13026.3
2167.896,2178.352,2155.718,2168.158,2082150000,12/09/2016,13068.9
2138.832,2148.64,2125.928,2135.666,2150761111,19/09/2016,13025.9
2158.658,2165.638,2151.738,2158.17,1882112222,26/09/2016,12932.8
2159.526,2169.182,2149.964,2162.38,2098815555,03/10/2016,13043.9
2160.264,2165.56,2150.936,2157.678,1961714445,10/10/2016,13095.5
2140.382,2145.982,2126.748,2133.588,1783817778,17/10/2016,13115.3
2141.912,2147.484,2136.816,2143.544,1852890000,24/10/2016,13025.1
2138.552,2143.654,2130.186,2133.638,2185920000,31/10/2016,13076
2104.258,2115.368,2092.292,2103.004,2249044444,07/11/2016,13158.6
2151.464,2167.31,2141.73,2159.79,2998663333,14/11/2016,13204.1
2179.542,2187.342,2176.408,2184.906,2151446667,21/11/2016,13215.4
2204.1475,2208.5025,2198.9125,2205.6825,1731504167,28/11/2016,13184.9
2199.534,2206.906,2194.548,2198.242,2442112222,05/12/2016,13259.5
2233.534,2245.986,2230.062,2243.252,2275190000,12/12/2016,13281.1
2262.298,2272.274,2255.596,2261.526,2400163334,19/12/2016,13301.8
2265.055,2267.69,2261.5525,2265.1725,1534427778,26/12/2016,13296
2259.3925,2263.305,2248.36,2251.7225,1303709722,02/01/2017,13346.1
2265.216,2273.158,2260.028,2268.692,1983860000,09/01/2017,13369.2
2270.55,2276.2625,2262.965,2272.325,1917027778,16/01/2017,13333.9
2269.584,2273.432,2261.32,2267.996,1860432222,23/01/2017,13234.4
2288.084,2294.04,2281.86,2290.142,1999388889,30/01/2017,13180.5
2283.824,2289.338,2277.55,2285.85,2057643333,06/02/2017,13277.6
2303.222,2311.44,2300.934,2307.994,1951235556,13/02/2017,13297.7
2338.5875,2347.8375,2333.8575,2346.3025,2011379167,20/02/2017,13300.5
2360.896,2367.796,2356.616,2365.82,2053098889,27/02/2017,13322.6
2379.422,2385.242,2372.526,2379.99,2129400000,06/03/2017,13448.1
2369.624,2373.714,2362.524,2368.462,1957075555,13/03/2017,13502.1
2377.71,2382.384,2370.32,2376.762,2075344444,20/03/2017,13501.3
2349.564,2358.756,2335.694,2344.8,1923808889,27/03/2017,13470.1
2356.96,2366.756,2351.296,2361.864,1822627778,03/04/2017,13581.8
2357.778,2366.636,2350.476,2356.66,1779693333,10/04/2017,13632.5
2345.1675,2351.335,2334.9725,2344.1675,1705968056,17/04/2017,13673.2
2351.416,2359.102,2344.84,2351.808,1959018889,24/04/2017,13468.6
2388.474,2394.182,2383.56,2387.472,2124125556,01/05/2017,13449.4
2391.93,2394.966,2385.844,2393.498,2115532222,08/05/2017,13472
2395.926,2399.164,2389.62,2396.842,1978196667,15/05/2017,13490.5
2380.154,2390.18,2372.466,2379.834,2100133333,22/05/2017,13467.2
2405.6225,2410.455,2403.02,2408.425,1797763889,29/05/2017,13453.2
2422.412,2428.218,2417.718,2425.988,1994521111,05/06/2017,13554.8
2432.098,2437.468,2423.296,2431.484,2079343333,12/06/2017,13548.3
2435.166,2441.232,2428.564,2439.468,2081506667,19/06/2017,13527.9
2441.068,2445.266,2433.75,2436.902,2110760000,26/06/2017,13449.4
2433.602,2439.546,2420.688,2426.438,1809874444,03/07/2017,13562
2423.0625,2429.525,2416.385,2423.725,1754472222,10/07/2017,13617.5
2443.35,2450.148,2438.816,2447.004,1652872222,17/07/2017,13607.2
2466.946,2471.602,2462.8,2470.068,1697164445,24/07/2017,13522.7
2477.134,2479.692,2468.594,2474.556,2047175556,31/07/2017,13580.1
2477.506,2479.174,2470.886,2476.764,1861264444,07/08/2017,13669.8
2461.016,2469.394,2452.592,2458.862,1806250000,14/08/2017,13661
2450.676,2455.94,2438.704,2443.33,1690355556,21/08/2017,13656.5
2443.722,2451.43,2438.506,2444.562,1519538889,28/08/2017,13625.6
2453.7675,2466.2225,2452.1175,2463.0225,1587511111,04/09/2017,13716.4
2467.802,2473.258,2459.992,2467.606,1868094444,11/09/2017,13745
2495.714,2500.424,2493.388,2498.914,2006766667,18/09/2017,13721.4
2503.388,2505.972,2496.686,2502.874,1763757778,25/09/2017,13613.7
2507.782,2514.948,2504.47,2512.484,1786601111,02/10/2017,13738.2
2540.702,2545.88,2537.212,2543.69,1611070000,09/10/2017,13778.1
2552.944,2556.584,2549.17,2553.524,1683728889,16/10/2017,13789
2563.814,2567.982,2558.834,2564.582,1719394445,23/10/2017,13704.6
2568.654,2573.932,2560.714,2568.116,2079652222,30/10/2017,13711.2
2581.612,2585.92,2575.134,2582.688,2088385556,06/11/2017,13822.2
2584.306,2590.092,2577.15,2587.356,2047828889,13/11/2017,13825.5
2576.516,2582.238,2570.564,2578.024,1868562222,20/11/2017,13821.2
2598.14,2603.1875,2595.9225,2599.9875,1451709722,27/11/2017,13803.6
2633.996,2647.226,2620.848,2636.47,2274517778,04/12/2017,13878.3
2638.56,2647.22,2634.916,2641.462,1806504444,11/12/2017,13935
2668.348,2676.858,2663.94,2668.988,2219628889,18/12/2017,13965.8
2687.0325,2690.86,2679.345,2682.1575,1705950000,25/12/2017,13934.4
2684.11,2687.04,2678.2925,2681.0675,1217733333,01/01/2018,13962.7
2714.978,2726.302,2712.944,2724.744,1897826666,08/01/2018,13969.3
2754.9625,2766.3375,2751.585,2763.33,1978488889,15/01/2018,13920.3
2799.622,2812.754,2789.156,2804.056,2099633334,22/01/2018,13823.5
2848.284,2857.452,2836.8,2848.464,2042881111,29/01/2018,13745.1
2806.316,2817.056,2768.43,2775.858,2419441111,05/02/2018,13839.2
2645.854,2685.052,2602.02,2646.67,2839947778,12/02/2018,13835
2684.52,2714.2175,2675.22,2706.2475,2055413889,19/02/2018,13841.9
2725.422,2749.002,2714.668,2729.69,1969124444,26/02/2018,13841
2717.88,2741.18,2688.096,2709.594,2230330000,05/03/2018,13993
2743.312,2757.336,2733.29,2752.696,1836155556,12/03/2018,14015.2
2762.518,2769.054,2737.818,2745.41,2096423333,19/03/2018,14018.9
2677.492,2695.614,2649.826,2663.874,1971391111,26/03/2018,13994.3
2631.6825,2651.2,2588.175,2610.0925,2046577778,02/04/2018,14151.3
2619.314,2650.302,2599.148,2627.922,1809420000,09/04/2018,14148.5
2656.626,2673.67,2647.814,2659.438,1729624444,16/04/2018,14169.7
2694.394,2702.094,2679.236,2689.718,1819245556,23/04/2018,14008.6
2665.07,2673.11,2636.84,2651.772,1980606667,30/04/2018,13915.7
2645.414,2661.512,2626.35,2651.25,1998585556,07/05/2018,13975.4
2702.914,2715.736,2695.36,2710.126,1866164444,14/05/2018,13991.8
2720.732,2727.4,2712.064,2720.004,1817481111,21/05/2018,13976.1
2726.715,2733.725,2713.4475,2726.705,1797762500,28/05/2018,13958.9
2717.778,2729.72,2707.832,2720.126,2065994444,04/06/2018,14080.9
2764.514,2774.9,2758.378,2770.51,1915144445,11/06/2018,14091.2
2780.064,2785.626,2769.76,2779.676,2158118889,18/06/2018,14108.4
2758.95,2763.26,2740.568,2750.324,2154973333,25/06/2018,13987.3
2716.268,2734.772,2704.79,2716.816,1933176667,02/07/2018,14112.3
2742.69,2755.8675,2732.8575,2748.455,1454126389,09/07/2018,14149.7
2789.162,2797.286,2784.724,2793.178,1586278889,16/07/2018,14140.3
2802.756,2812.262,2798.01,2807.694,1727205555,23/07/2018,14058.1
2827.05,2837.7,2814.112,2825.066,1920594445,30/07/2018,14069.7
